CO_REGSAUD;DS_NOME;Ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
51001;Alto Tapajós;2000;9664;10019;9653;9221;8044;7874;7832;7209;5586;4166;3080;2568;2026;1465;835;465;268;5052;5117;4967;4891;4059;4110;4237;3987;3082;2338;1729;1398;1193;863;500;290;149;4612;4902;4686;4330;3985;3764;3595;3222;2504;1828;1351;1170;833;602;335;175;119
51002;Baixada Cuiabana;2000;75087;80223;87200;90888;84941;71875;64922;59138;50451;39120;29891;21221;16536;11908;8241;4942;5464;38260;40788;44190;45351;41748;34904;31491;28775;24748;19456;15108;10691;8085;5849;3994;2394;2343;36827;39435;43010;45537;43193;36971;33431;30363;25703;19664;14783;10530;8451;6059;4247;2548;3121
51003;Araguaia Xingu;2000;7034;7097;6776;6673;5868;4992;4305;3775;3262;2664;2143;1668;1212;789;475;253;264;3594;3617;3520;3500;3200;2667;2355;2100;1798;1580;1282;1058;775;522;286;151;146;3440;3480;3256;3173;2668;2325;1950;1675;1464;1084;861;610;437;267;189;102;118
51004;Centro Norte;2000;8801;9766;10067;9439;7945;6801;6208;5771;4754;3946;3060;2493;2057;1435;948;629;739;4435;4858;5217;5005;4223;3514;3242;3032;2558;2120;1658;1369;1144;808;562;377;401;4366;4908;4850;4434;3722;3287;2966;2739;2196;1826;1402;1124;913;627;386;252;338
51005;Garças Araguaia;2000;10941;11859;11819;12256;11134;9898;8972;8109;6729;5390;4242;3322;2629;1925;1305;801;886;5645;6063;6083;6264;5518;4988;4489;4058;3482;2824;2285;1764;1408;1030;734;450;491;5296;5796;5736;5992;5616;4910;4483;4051;3247;2566;1957;1558;1221;895;571;351;395
51006;Médio Araguaia;2000;6451;6568;6471;6445;5789;4970;4705;4250;3555;2808;2001;1450;1129;774;475;291;262;3267;3304;3322;3342;2988;2517;2431;2236;1939;1614;1193;867;671;433;279;165;139;3184;3264;3149;3103;2801;2453;2274;2014;1616;1194;808;583;458;341;196;126;123
51007;Médio Norte Matogrossense;2000;16844;17179;16699;16268;15816;14740;13633;11681;8956;6661;4882;3769;2977;2074;1423;812;803;8642;8523;8456;8244;8098;7626;7211;6258;4881;3580;2646;2046;1624;1181;791;464;398;8202;8656;8243;8024;7718;7114;6422;5423;4075;3081;2236;1723;1353;893;632;348;405
51008;Noroeste Matogrossense;2000;11274;11368;10607;10395;9709;8719;7977;6949;5576;4197;3341;2607;1845;1167;763;348;262;5579;5855;5476;5484;5226;4637;4363;3953;3101;2388;1978;1511;1158;718;479;218;136;5695;5513;5131;4911;4483;4082;3614;2996;2475;1809;1363;1096;687;449;284;130;126
51009;Norte Araguaia Karajá;2000;2270;2209;2263;2138;1825;1608;1430;1266;1069;852;685;531;411;351;216;122;141;1123;1124;1148;1116;955;818;722;673;604;470;409;315;227;219;131;64;75;1147;1085;1115;1022;870;790;708;593;465;382;276;216;184;132;85;58;66
51010;Norte Matogrossense;2000;7237;7686;7210;7076;6275;6014;5720;5218;3990;3028;2423;2035;1579;1278;769;398;295;3645;3988;3716;3659;3322;3083;3011;2835;2158;1649;1308;1101;912;776;469;233;168;3592;3698;3494;3417;2953;2931;2709;2383;1832;1379;1115;934;667;502;300;165;127
51011;Oeste Matogrossense;2000;17015;18472;19484;19533;17530;14798;13584;11943;10057;8096;6424;5249;4285;3151;2199;1371;1319;8668;9427;9979;9971;8862;7390;6802;6073;5198;4202;3323;2771;2285;1656;1243;745;683;8347;9045;9505;9562;8668;7408;6782;5870;4859;3894;3101;2478;2000;1495;956;626;636
51012;Sudoeste Matogrossense;2000;10283;10703;10881;10858;9165;8120;7642;6619;5157;4223;3187;2581;2059;1359;916;524;465;5329;5421;5538;5548;4621;4146;4047;3543;2805;2274;1796;1426;1193;787;556;327;251;4954;5282;5343;5310;4544;3974;3595;3076;2352;1949;1391;1155;866;572;360;197;214
51013;Sul Matogrossense;2000;34091;36696;37452;37236;35495;32602;30176;27252;21900;17264;13496;10483;8327;6020;4113;2534;2527;17472;18770;19089;19049;18014;16416;15220;14053;11380;8964;7191;5602;4345;3247;2241;1364;1332;16619;17926;18363;18187;17481;16186;14956;13199;10520;8300;6305;4881;3982;2773;1872;1170;1195
51014;Teles Pires;2000;22925;22251;20730;19773;19605;18918;18169;16124;12126;8396;5721;4093;2858;1955;1096;492;421;11862;11430;10639;10156;10062;9845;9703;8653;6675;4733;3195;2251;1632;1088;603;248;215;11063;10821;10091;9617;9543;9073;8466;7471;5451;3663;2526;1842;1226;867;493;244;206
51015;Vale do Peixoto;2000;9398;10282;10047;8533;6788;6530;7197;6828;5490;3921;2980;2264;1714;1092;668;331;273;4796;5225;5084;4370;3507;3325;3775;3746;3118;2234;1718;1269;1023;648;403;197;139;4602;5057;4963;4163;3281;3205;3422;3082;2372;1687;1262;995;691;444;265;134;134
51016;Vale dos Arinos;2000;5050;5794;5985;5528;4755;4511;4356;3926;3052;2091;1597;1334;1116;800;454;213;204;2486;3025;3102;2894;2479;2353;2244;2043;1729;1141;860;718;660;469;294;123;116;2564;2769;2883;2634;2276;2158;2112;1883;1323;950;737;616;456;331;160;90;88
52001;Central;2000;116581;118500;126700;146710;149371;128139;116642;107848;92143;74394;58119;42411;34199;25220;17751;11033;10762;59423;60030;63877;71588;72217;61435;55152;50697;42936;34683;27419;20023;15833;11292;7851;4753;4386;57158;58470;62823;75122;77154;66704;61490;57151;49207;39711;30700;22388;18366;13928;9900;6280;6376
52002;Centro Sul;2000;61415;60933;60109;60921;60751;55473;51774;45301;35948;27660;20958;16029;12951;9437;6169;3801;3487;31537;31094;30916;30660;30357;27474;25704;22516;17871;13882;10710;8131;6656;4791;3084;1865;1666;29878;29839;29193;30261;30394;27999;26070;22785;18077;13778;10248;7898;6295;4646;3085;1936;1821
52003;Entorno Norte;2000;22956;21576;21046;21358;19419;16393;14569;12394;9788;7595;5876;4473;3539;2555;1701;1009;1068;11721;11000;10673;10773;9555;8182;7232;6124;4952;3959;3028;2317;1814;1305;896;501;464;11235;10576;10373;10585;9864;8211;7337;6270;4836;3636;2848;2156;1725;1250;805;508;604
52004;Entorno Sul;2000;72771;64648;55651;56347;57654;54740;48060;37687;27378;20333;14909;10509;8369;5547;3564;2190;2097;36979;32980;28058;27409;28112;26842;23913;18514;13777;10275;7564;5253;4284;2734;1805;1085;921;35792;31668;27593;28938;29542;27898;24147;19173;13601;10058;7345;5256;4085;2813;1759;1105;1176
52005;Estrada de Ferro;2000;17618;18553;19432;20449;19880;17905;17406;16143;13678;11230;9325;7225;6209;4693;3334;2064;1908;8976;9580;9985;10332;10057;8987;8626;8097;6883;5681;4810;3629;3068;2327;1630;1006;844;8642;8973;9447;10117;9823;8918;8780;8046;6795;5549;4515;3596;3141;2366;1704;1058;1064
52006;Nordeste I;2000;4530;4865;5398;5023;3618;2802;2688;2448;2134;1668;1407;1151;1042;817;537;347;371;2297;2519;2744;2673;1897;1428;1355;1238;1130;907;747;597;539;448;293;179;180;2233;2346;2654;2350;1721;1374;1333;1210;1004;761;660;554;503;369;244;168;191
52007;Nordeste II;2000;8683;9314;10460;10436;8025;6168;5627;5266;4435;3589;2775;2309;1989;1496;1084;647;703;4446;4700;5259;5430;4202;3140;2864;2746;2373;1864;1476;1158;1018;745;543;331;337;4237;4614;5201;5006;3823;3028;2763;2520;2062;1725;1299;1151;971;751;541;316;366
52008;Norte;2000;13145;14032;14917;15245;13473;11790;10947;9996;8198;6778;5496;4308;3627;2650;1834;1181;1088;6716;7257;7685;7800;6792;5865;5472;5047;4149;3550;2918;2290;1889;1464;1049;640;578;6429;6775;7232;7445;6681;5925;5475;4949;4049;3228;2578;2018;1738;1186;785;541;510
52009;Oeste I;2000;9328;10835;11239;10905;10269;9599;9662;8914;7442;6275;5195;4361;3667;2942;1900;1160;1211;4643;5584;5790;5525;5117;4725;4716;4479;3747;3270;2688;2237;1918;1558;1039;649;648;4685;5251;5449;5380;5152;4874;4946;4435;3695;3005;2507;2124;1749;1384;861;511;563
52010;Oeste II;2000;7807;8900;9292;9294;8586;7989;8043;7622;6377;5280;4501;3848;3227;2495;1681;1050;1030;3940;4580;4756;4854;4263;3900;3916;3816;3196;2705;2283;1965;1598;1299;871;550;529;3867;4320;4536;4440;4323;4089;4127;3806;3181;2575;2218;1883;1629;1196;810;500;501
52011;Pirineus;2000;36547;36094;37621;38733;37843;33361;31498;28709;24195;19521;15560;11952;9985;7365;5353;3391;3160;18709;18446;19100;19412;19006;16260;15211;13925;11678;9481;7466;5855;4643;3426;2576;1623;1413;17838;17648;18521;19321;18837;17101;16287;14784;12517;10040;8094;6097;5342;3939;2777;1768;1747
52012;Rio Vermelho;2000;16195;17328;18986;19451;17240;15569;15485;14050;11604;9589;7783;6589;5450;4111;2660;1783;1679;8292;8890;9630;10048;8765;7798;7693;7141;5943;4976;4089;3351;2807;2076;1471;946;821;7903;8438;9356;9403;8475;7771;7792;6909;5661;4613;3694;3238;2643;2035;1189;837;858
52013;São Patrício I;2000;13692;15018;15847;15746;13999;13110;13088;12165;10126;8273;6878;5685;4775;3625;2598;1667;1493;7053;7653;8009;8224;7133;6495;6553;6146;5206;4125;3571;2818;2436;1873;1360;898;729;6639;7365;7838;7522;6866;6615;6535;6019;4920;4148;3307;2867;2339;1752;1238;769;764
52014;Serra da Mesa;2000;10383;11100;12118;11881;10182;8781;8669;8037;6819;5415;4297;3609;3067;2375;1625;1028;931;5171;5678;6239;6060;5171;4279;4267;4110;3503;2833;2309;1839;1645;1279;907;555;466;5212;5422;5879;5821;5011;4502;4402;3927;3316;2582;1988;1770;1422;1096;718;473;465
52015;Sudoeste I;2000;26104;27902;29350;29186;27512;25957;24885;22386;18569;15214;12252;9679;8114;5814;4192;2627;2538;13294;14186;14965;14754;13795;13048;12272;11015;9313;7791;6407;5131;4268;3092;2195;1404;1234;12810;13716;14385;14432;13717;12909;12613;11371;9256;7423;5845;4548;3846;2722;1997;1223;1304
52016;Sudoeste II;2000;15252;15967;16427;16687;15440;14330;13335;12067;9991;8227;6650;5332;4360;3317;2304;1565;1681;7717;8120;8320;8508;7719;7126;6767;6019;5097;4215;3437;2775;2238;1679;1153;818;873;7535;7847;8107;8179;7721;7204;6568;6048;4894;4012;3213;2557;2122;1638;1151;747;808
52017;Sul;2000;17081;18720;19379;19023;18844;17505;17299;16108;13564;11587;9754;7786;6745;5095;3536;2187;2093;8769;9544;9939;9683;9425;8576;8465;7887;6639;5814;4895;4027;3435;2529;1830;1124;1013;8312;9176;9440;9340;9419;8929;8834;8221;6925;5773;4859;3759;3310;2566;1706;1063;1080
52018;São Patrício II;2000;12557;12607;13236;13443;11969;10437;10312;9132;7407;6003;4917;4109;3592;2552;1789;1060;1101;6498;6318;6745;6900;6116;5223;5134;4646;3721;3050;2542;2069;1827;1336;958;542;568;6059;6289;6491;6543;5853;5214;5178;4486;3686;2953;2375;2040;1765;1216;831;518;533
53001;Distrito Federal;2000;201527;190877;190675;225337;233884;202754;181064;157119;125508;101899;77297;53567;42112;26979;18710;11115;10722;102629;96131;95349;107553;110797;96084;85380;72940;57887;46990;35933;24967;19995;12188;8223;4559;3751;98898;94746;95326;117784;123087;106670;95684;84179;67621;54909;41364;28600;22117;14791;10487;6556;6971
55;Brasil;2000;16375728;16542327;17348067;17939815;16141515;13849665;13028944;12261529;10546694;8721541;7062601;5444715;4600929;3581106;2742302;1779587;1832105;8326926;8402353;8777639;9019130;8048218;6814328;6363983;5955875;5116439;4216418;3415678;2585244;2153209;1639325;1229329;780571;731350;8048802;8139974;8570428;8920685;8093297;7035337;6664961;6305654;5430255;4505123;3646923;2859471;2447720;1941781;1512973;999016;1100755
