CO_REGSAUD;DS_NOME;Ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
50002;Corumbá;2010;10497;11464;12856;12148;11058;10537;9493;8614;7853;7288;5777;4557;3680;2758;2008;1316;1416;5281;5895;6511;6289;5734;5292;4751;4340;3931;3721;2855;2279;1741;1309;977;599;609;5216;5569;6345;5859;5324;5245;4742;4274;3922;3567;2922;2278;1939;1449;1031;717;807
50003;Dourados;2010;61835;64390;70668;70341;65485;63594;58611;53797;50070;45558;36640;29291;22331;17641;13333;8937;9425;31446;32783;35835;35334;32820;31393;29131;26532;24704;22341;17951;14425;10909;8642;6848;4510;4442;30389;31607;34833;35007;32665;32201;29480;27265;25366;23217;18689;14866;11422;8999;6485;4427;4983
50004;Três Lagoas;2010;18554;19153;21807;22023;22422;22697;21097;19184;17879;16003;14007;11240;8525;6517;5060;3206;3199;9348;9822;11191;11007;11346;11332;10637;9564;8867;8047;6861;5592;4305;3269;2496;1576;1500;9206;9331;10616;11016;11076;11365;10460;9620;9012;7956;7146;5648;4220;3248;2564;1630;1699
51001;Alto Tapajós;2010;7459;8330;9675;9597;8302;8163;7832;7844;7560;6843;5188;4030;2846;2131;1599;988;754;3786;4247;5004;4890;4208;4164;3887;4091;4156;3764;2858;2214;1595;1167;937;576;432;3673;4083;4671;4707;4094;3999;3945;3753;3404;3079;2330;1816;1251;964;662;412;322
51002;Baixada Cuiabana;2010;69725;70587;78999;82581;89674;88489;82602;70937;63478;55743;46961;36042;26896;18599;13226;8332;8611;35696;36124;40357;41539;44584;43609;40520;34709;30943;27097;22673;17648;12986;9054;6261;3827;3586;34029;34463;38642;41042;45090;44880;42082;36228;32535;28646;24288;18394;13910;9545;6965;4505;5025
51003;Araguaia Xingu;2010;6934;7569;8185;7552;6811;6896;6538;5647;4949;4038;3302;2696;2014;1414;1002;582;448;3496;3843;4268;3889;3516;3553;3452;2903;2729;2243;1826;1583;1216;864;621;365;262;3438;3726;3917;3663;3295;3343;3086;2744;2220;1795;1476;1113;798;550;381;217;186
51004;Centro Norte;2010;7404;8132;9115;8927;8180;7950;7503;6867;6258;5676;4578;3860;2915;2253;1622;988;1010;3787;4202;4709;4574;4378;4200;3943;3564;3416;3054;2522;2057;1570;1286;893;551;558;3617;3930;4406;4353;3802;3750;3560;3303;2842;2622;2056;1803;1345;967;729;437;452
51005;Garças Araguaia;2010;9613;10302;10821;10846;10095;9980;9747;8997;8139;7147;5998;4900;3875;2865;2058;1332;1492;4908;5365;5562;5514;5083;4894;4841;4481;4063;3588;3062;2503;2045;1516;1038;691;821;4705;4937;5259;5332;5012;5086;4906;4516;4076;3559;2936;2397;1830;1349;1020;641;671
51006;Médio Araguaia;2010;7250;7705;7857;7604;7105;7634;7286;6203;5613;4787;3896;2913;2083;1494;1011;639;570;3640;3927;4066;3869;3752;3952;3766;3231;2988;2612;2144;1638;1210;869;577;340;294;3610;3778;3791;3735;3353;3682;3520;2972;2625;2175;1752;1275;873;625;434;299;276
51007;Médio Norte Matogrossense;2010;17403;17751;19592;19899;20584;20133;18689;16411;14609;12085;9184;6616;4803;3585;2490;1531;1475;8790;9073;9955;9918;10723;10358;9620;8459;7611;6353;4928;3462;2538;1870;1340;824;759;8613;8678;9637;9981;9861;9775;9069;7952;6998;5732;4256;3154;2265;1715;1150;707;716
51008;Noroeste Matogrossense;2010;11944;12738;14056;13250;11866;11901;11619;10562;9172;7694;6076;4544;3342;2287;1503;832;678;5952;6508;7112;6877;6058;6091;6042;5614;5024;4373;3420;2547;1985;1318;910;485;396;5992;6230;6944;6373;5808;5810;5577;4948;4148;3321;2656;1997;1357;969;593;347;282
51009;Norte Araguaia Karajá;2010;1831;2145;2279;1969;1633;1794;1803;1601;1345;1247;1115;871;601;425;303;249;255;893;1108;1148;1018;858;904;946;842;722;650;624;503;349;261;173;150;139;938;1037;1131;951;775;890;857;759;623;597;491;368;252;164;130;99;116
51010;Norte Matogrossense;2010;5046;5520;6511;6693;5553;5651;5368;5335;4979;4555;3446;2667;2127;1674;1255;844;650;2582;2873;3311;3460;2834;2858;2702;2696;2616;2413;1805;1439;1126;877;717;480;375;2464;2647;3200;3233;2719;2793;2666;2639;2363;2142;1641;1228;1001;797;538;364;275
51011;Oeste Matogrossense;2010;14568;15903;17224;17606;16757;16197;15321;13930;12842;10787;9293;7521;5725;4480;3379;2235;2223;7526;8079;8799;8976;8338;8040;7599;6810;6533;5434;4773;3845;2865;2243;1749;1129;1134;7042;7824;8425;8630;8419;8157;7722;7120;6309;5353;4520;3676;2860;2237;1630;1106;1089
51012;Sudoeste Matogrossense;2010;9718;10154;10735;10480;9961;10053;9088;7963;7302;6273;4892;3899;2937;2135;1627;913;831;4974;5184;5503;5267;5025;5065;4453;4049;3803;3329;2623;2068;1568;1163;923;521;454;4744;4970;5232;5213;4936;4988;4635;3914;3499;2944;2269;1831;1369;972;704;392;377
51013;Sul Matogrossense;2010;35311;36012;39928;41044;41708;42215;40420;36396;32887;28066;22566;17454;12915;9698;7079;4381;4439;17972;18505;20516;20890;21435;21748;20553;18494;16617;14387;11650;8978;6666;5057;3651;2279;2240;17339;17507;19412;20154;20273;20467;19867;17902;16270;13679;10916;8476;6249;4641;3428;2102;2199
51014;Teles Pires;2010;27932;28634;31512;31387;34423;34910;30668;26070;23304;19707;14549;9809;6298;4356;2765;1703;1339;14212;14464;16191;15936;18044;18612;15963;13645;12186;10507;7894;5387;3361;2299;1431;895;652;13720;14170;15321;15451;16379;16298;14705;12425;11118;9200;6655;4422;2937;2057;1334;808;687
51015;Vale do Peixoto;2010;7647;8230;9941;9998;8798;7676;6863;6561;7147;6597;5131;3705;2757;1976;1417;792;589;3803;4230;5101;5110;4483;3812;3398;3309;3659;3634;2855;2004;1530;1097;837;446;330;3844;4000;4840;4888;4315;3864;3465;3252;3488;2963;2276;1701;1227;879;580;346;259
51016;Vale dos Arinos;2010;4138;4397;5173;4949;4576;4525;4323;4161;3764;3362;2590;1884;1291;1095;824;510;359;2077;2237;2610;2577;2309;2341;2222;2165;1983;1785;1449;1037;698;592;464;299;215;2061;2160;2563;2372;2267;2184;2101;1996;1781;1577;1141;847;593;503;360;211;144
52001;Central;2010;107947;112619;129603;142028;161764;162168;150718;129802;118796;106190;90197;71420;53872;38455;28959;18899;19695;54807;57447;65447;70414;79402;79215;72901;62304;56023;49498;41360;32369;24192;17338;12720;7809;7725;53140;55172;64156;71614;82362;82953;77817;67498;62773;56692;48837;39051;29680;21117;16239;11090;11970
52002;Centro Sul;2010;59314;63063;70232;69986;72202;73616;70705;61459;54724;45691;36657;27824;20420;15100;11044;6932;6557;30051;32115;35766;35194;36934;36915;35257;30238;27069;22253;17806;13474;9986;7427;5397;3333;3078;29263;30948;34466;34792;35268;36701;35448;31221;27655;23438;18851;14350;10434;7673;5647;3599;3479
52003;Entorno Norte;2010;19053;21687;23885;22182;21477;21630;20310;16954;14894;12382;9912;7333;5671;4141;2994;1877;1739;9652;11176;12096;11241;10856;10875;9959;8412;7456;6227;5024;3742;2878;2102;1531;912;830;9401;10511;11789;10941;10621;10755;10351;8542;7438;6155;4888;3591;2793;2039;1463;965;909
52004;Entorno Sul;2010;67234;72435;77441;69849;68852;71157;68736;59778;49545;37476;27170;19315;14094;9730;6980;4011;3849;34219;36858;39006;34581;34157;34542;33580;29399;24604;18217;13437;9525;6960;4741;3464;1892;1705;33015;35577;38435;35268;34695;36615;35156;30379;24941;19259;13733;9790;7134;4989;3516;2119;2144
52005;Estrada de Ferro;2010;17562;19130;21590;21793;22730;23188;22572;20658;19248;17116;14210;11899;9508;6949;5389;3533;3371;8878;9757;11048;11146;11646;11618;11255;10266;9508;8650;7067;5934;4792;3422;2550;1641;1490;8684;9373;10542;10647;11084;11570;11317;10392;9740;8466;7143;5965;4716;3527;2839;1892;1881
52006;Nordeste I;2010;3933;4196;4613;4319;3698;3730;3351;2963;2616;2314;1974;1611;1255;1019;797;544;577;2002;2123;2320;2228;1821;1874;1677;1486;1292;1199;1058;864;679;530;425;297;296;1931;2073;2293;2091;1877;1856;1674;1477;1324;1115;916;747;576;489;372;247;281
52007;Nordeste II;2010;8090;8973;9579;9034;8291;8535;7623;6390;5804;5336;4326;3441;2601;2107;1569;986;1069;4147;4607;4848;4616;4298;4388;3865;3316;3017;2814;2277;1750;1389;1061;799;504;492;3943;4366;4731;4418;3993;4147;3758;3074;2787;2522;2049;1691;1212;1046;770;482;577
52008;Norte;2010;9279;11132;12934;12144;10816;11076;11369;10673;9856;8767;7427;6276;4996;3780;2842;1849;1750;4740;5745;6682;6362;5387;5442;5613;5365;5006;4472;3710;3223;2663;2019;1508;1011;921;4539;5387;6252;5782;5429;5634;5756;5308;4850;4295;3717;3053;2333;1761;1334;838;829
52009;Oeste I;2010;6660;7703;9242;9818;8518;8397;8715;8983;8918;8244;6912;6034;4859;3957;2952;2029;1918;3370;4076;4650;5019;4335;4098;4231;4428;4378;4214;3443;3073;2492;2068;1588;1069;1010;3290;3627;4592;4799;4183;4299;4484;4555;4540;4030;3469;2961;2367;1889;1364;960;908
52010;Oeste II;2010;6355;7132;8476;9123;8746;8239;8481;8442;8119;7333;6208;5344;4456;3584;2656;1778;1714;3263;3643;4355;4632;4481;4124;4136;4049;4018;3656;3044;2645;2223;1815;1326;895;865;3092;3489;4121;4491;4265;4115;4345;4393;4101;3677;3164;2699;2233;1769;1330;883;849
52011;Pirineus;2010;32388;35362;40768;39569;40668;39017;38597;35113;32786;28834;23913;19271;14943;11063;8444;5401;5593;16563;18105;20946;20073;20597;19355;19111;17074;15880;13984;11521;9064;7057;5190;3874;2431;2402;15825;17257;19822;19496;20071;19662;19486;18039;16906;14850;12392;10207;7886;5873;4570;2970;3191
52012;Rio Vermelho;2010;12327;14505;16616;16118;15556;15730;15927;15258;14694;12810;10871;9058;7040;5671;4151;2679;2667;6334;7479;8534;8195;7871;7872;7867;7607;7380;6471;5543;4547;3626;2892;2099;1323;1327;5993;7026;8082;7923;7685;7858;8060;7651;7314;6339;5328;4511;3414;2779;2052;1356;1340
52013;São Patrício I;2010;9980;11894;14059;14085;12572;12391;12699;12790;12522;11222;9245;7782;6332;4995;3806;2402;2510;5110;6059;7323;7146;6407;6306;6364;6345;6396;5677;4679;3785;3217;2468;1882;1215;1255;4870;5835;6736;6939;6165;6085;6335;6445;6126;5545;4566;3997;3115;2527;1924;1187;1255
52014;Serra da Mesa;2010;8591;9505;11007;10648;10126;9955;9946;8969;8566;7581;6436;5186;4058;3158;2446;1629;1560;4337;4876;5587;5495;5186;4940;4956;4492;4313;3923;3326;2681;2120;1600;1306;856;779;4254;4629;5420;5153;4940;5015;4990;4477;4253;3658;3110;2505;1938;1558;1140;773;781
52015;Sudoeste I;2010;28115;28701;30900;32629;37593;37698;33490;29886;27187;23205;18857;15030;11664;9029;6767;4259;4349;14500;14773;15725;16522;19810;19966;17259;15214;13704;11482;9488;7564;5966;4658;3473;2247;2184;13615;13928;15175;16107;17783;17732;16231;14672;13483;11723;9369;7466;5698;4371;3294;2012;2165
52016;Sudoeste II;2010;14361;15339;17016;17331;18168;18074;17083;15556;14058;12158;9996;8225;6297;5070;3665;2482;2709;7232;7853;8693;8804;9374;9316;8595;7835;7193;6180;5114;4206;3176;2572;1832;1268;1305;7129;7486;8323;8527;8794;8758;8488;7721;6865;5978;4882;4019;3121;2498;1833;1214;1404
52017;Sul;2010;15203;16299;18496;19088;18956;18707;19163;18094;17307;15592;13296;10977;8881;6903;5457;3479;3484;7722;8301;9477;9770;9778;9573;9489;8872;8528;7603;6457;5457;4323;3465;2641;1703;1654;7481;7998;9019;9318;9178;9134;9674;9222;8779;7989;6839;5520;4558;3438;2816;1776;1830
52018;São Patrício II;2010;11472;13052;14501;13846;13406;13294;12787;11864;11361;9473;7759;6262;4890;3719;2934;1810;1816;5847;6640;7449;7024;6898;6851;6455;5942;5734;4830;3904;3140;2496;1906;1476;921;889;5625;6412;7052;6822;6508;6443;6332;5922;5627;4643;3855;3122;2394;1813;1458;889;927
53001;Distrito Federal;2010;189080;200704;218709;220745;245793;268432;252798;212719;187760;157093;123137;95577;69967;48075;35652;21297;22622;95938;101824;110597;108791;120373;127512;118507;100047;88786;72525;55965;43033;30889;21160;15759;8885;8289;93142;98880;108112;111954;125420;140920;134291;112672;98974;84568;67172;52544;39078;26915;19893;12412;14333
55;Brasil;2010;13796159;14969375;17166761;16990870;17245190;17104413;15744512;13888581;13009367;11833351;10140402;8276219;6509119;4840810;3741637;2563448;2935585;7016987;7624144;8725413;8558868;8630227;8460995;7717657;6766665;6320570;5692013;4834995;3902344;3041034;2224065;1667373;1090518;1133122;6779172;7345231;8441348;8432002;8614963;8643418;8026855;7121916;6688797;6141338;5305407;4373875;3468085;2616745;2074264;1472930;1802463
