CO_REGSAUD;DS_NOME;ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
51006;Médio Araguaia;1991;5550;5813;5388;4556;3965;3774;3482;2819;2089;1553;1154;879;601;386;266;154;108;2810;2919;2804;2409;1984;1957;1856;1575;1217;932;669;522;377;242;148;85;56;2740;2894;2584;2147;1981;1817;1626;1244;872;621;485;357;224;144;118;69;52
51007;Médio Norte Matogrossense;1991;12604;12572;12174;11294;10559;9276;7572;6021;4575;3541;2950;2235;1717;1197;751;463;354;6368;6375;6143;5844;5595;4894;4007;3182;2530;1924;1633;1253;1015;720;446;277;190;6236;6197;6031;5450;4964;4382;3565;2839;2045;1617;1317;982;702;477;305;186;164
51008;Noroeste Matogrossense;1991;9406;9120;8774;8061;7490;6790;5417;4244;3318;2753;2028;1464;1085;597;314;158;116;4835;4735;4530;4255;4118;3775;2954;2357;1887;1580;1245;900;705;398;195;86;61;4571;4385;4244;3806;3372;3015;2463;1887;1431;1173;783;564;380;199;119;72;55
51009;Norte Araguaia Karajá;1991;2723;2901;2811;2175;1832;1698;1490;1185;955;683;581;448;376;221;170;102;63;1387;1486;1438;1146;929;862;843;675;541;393;339;285;236;129;101;60;33;1336;1415;1373;1029;903;836;647;510;414;290;242;163;140;92;69;42;30
51010;Norte Matogrossense;1991;7388;7484;7473;7295;6304;5761;4536;3670;2913;2270;1970;1579;1130;720;368;212;152;3746;3923;3837;3788;3378;3144;2426;1983;1591;1277;1157;941;711;446;224;133;79;3642;3561;3636;3507;2926;2617;2110;1687;1322;993;813;638;419;274;144;79;73
51011;Oeste Matogrossense;1991;21278;22728;22604;19263;16318;14135;12119;10210;8123;6459;5277;4021;3216;2214;1438;921;701;10701;11651;11385;9751;8328;7143;6208;5247;4316;3413;2929;2214;1789;1234;839;517;353;10577;11077;11219;9512;7990;6992;5911;4963;3807;3046;2348;1807;1427;980;599;404;348
51012;Sudoeste Matogrossense;1991;10239;10641;9845;8454;7554;6834;5298;4333;3589;2709;2203;1624;1166;779;461;320;185;5112;5479;4996;4272;3931;3648;2859;2328;1994;1510;1311;951;684;484;276;185;94;5127;5162;4849;4182;3623;3186;2439;2005;1595;1199;892;673;482;295;185;135;91
51013;Sul Matogrossense;1991;34320;35062;35254;32496;28898;26601;22101;18473;14535;11770;9231;7071;5547;3916;2664;1909;1419;17432;18048;17744;16328;14606;13494;11228;9544;7698;6474;4959;3845;3134;2160;1553;1111;797;16888;17014;17510;16168;14292;13107;10873;8929;6837;5296;4272;3226;2413;1756;1111;798;622
51014;Teles Pires;1991;12554;11465;10424;9878;10161;10266;8784;6140;4465;3183;2486;1773;1164;588;280;158;128;6439;5896;5330;5153;5500;5528;4875;3454;2584;1771;1479;1020;674;345;174;79;60;6115;5569;5094;4725;4661;4738;3909;2686;1881;1412;1007;753;490;243;106;79;68
51015;Vale do Peixoto;1991;13414;11536;10067;9689;10956;10688;8091;5857;4144;3053;2229;1692;1099;624;314;177;104;6792;5846;5159;4955;6116;6083;4675;3370;2390;1771;1349;1007;661;386;183;111;45;6622;5690;4908;4734;4840;4605;3416;2487;1754;1282;880;685;438;238;131;66;59
51016;Vale dos Arinos;1991;4224;4193;3856;3695;3228;3025;2434;1835;1434;1194;1111;891;626;356;217;133;85;2157;2147;1964;1866;1747;1556;1316;994;795;625;618;532;405;224;131;88;46;2067;2046;1892;1829;1481;1469;1118;841;639;569;493;359;221;132;86;45;39
52001;Central;1991;116473;122089;126046;127529;123408;112031;95354;79397;63037;48755;38132;30621;23607;16773;10701;7130;5931;59385;61820;62863;60244;58765;52946;44730;37465;30224;23584;18685;14530;11076;7678;4885;3178;2580;57088;60269;63183;67285;64643;59085;50624;41932;32813;25171;19447;16091;12531;9095;5816;3952;3351
52002;Centro Sul;1991;44633;46065;45754;40190;37789;35549;30618;25144;18952;14942;11842;9597;7201;5338;3338;2140;1636;23060;23703;23249;20488;19003;17788;15235;12873;9997;7915;6311;4972;3756;2699;1768;1098;814;21573;22362;22505;19702;18786;17761;15383;12271;8955;7027;5531;4625;3445;2639;1570;1042;822
52003;Entorno Norte;1991;17075;17813;17079;14342;12466;10870;9011;7260;5709;4519;3573;2697;2032;1545;950;596;466;8775;9049;8560;7218;6437;5370;4586;3718;3020;2398;1919;1394;1062;823;461;295;210;8300;8764;8519;7124;6029;5500;4425;3542;2689;2121;1654;1303;970;722;489;301;256
52004;Entorno Sul;1991;36243;36410;33434;28109;26870;25392;21309;16887;12252;8764;6940;4900;4040;2872;1768;1098;832;18348;18462;16867;13805;13215;12205;10569;8415;6398;4500;3705;2482;2052;1485;883;524;373;17895;17948;16567;14304;13655;13187;10740;8472;5854;4264;3235;2418;1988;1387;885;574;459
52005;Estrada de Ferro;1991;16089;17432;18116;16697;15546;14546;12732;10875;9235;7178;6009;5196;4198;3100;1887;1239;1105;8313;8864;9212;8458;7805;7310;6452;5548;4779;3696;3128;2617;2070;1600;946;587;500;7776;8568;8904;8239;7741;7236;6280;5327;4456;3482;2881;2579;2128;1500;941;652;605
52006;Nordeste I;1991;5076;5733;5422;4128;3057;2608;2281;1953;1544;1352;1099;905;733;551;371;271;182;2597;2911;2729;2215;1542;1363;1188;1064;794;710;582;486;380;276;185;147;74;2479;2822;2693;1913;1515;1245;1093;889;750;642;517;419;353;275;186;124;108
52007;Nordeste II;1991;10452;11998;12094;9198;6806;5866;4910;4230;3362;2833;2320;1800;1555;1131;745;538;436;5273;6136;6019;4746;3452;3100;2580;2188;1803;1476;1182;955;776;589;370;258;194;5179;5862;6075;4452;3354;2766;2330;2042;1559;1357;1138;845;779;542;375;280;242
52008;Norte;1991;14714;16848;17768;15804;12642;11038;9162;8172;6719;5097;4053;3302;2508;1846;1149;694;584;7637;8527;8872;8059;6339;5461;4524;4209;3508;2792;2209;1754;1389;1035;664;381;294;7077;8321;8896;7745;6303;5577;4638;3963;3211;2305;1844;1548;1119;811;485;313;290
52009;Oeste I;1991;11948;12759;13490;12448;11186;10430;8776;7462;6099;5173;4172;3393;2626;1932;1330;929;778;6107;6500;6804;6357;5661;5186;4412;3828;3206;2735;2193;1801;1418;1095;756;543;425;5841;6259;6686;6091;5525;5244;4364;3634;2893;2438;1979;1592;1208;837;574;386;353
52010;Oeste II;1991;9049;9660;10414;10037;8788;7944;6837;6013;5064;4314;3382;2927;2234;1713;1096;725;639;4646;4983;5423;5073;4391;3959;3401;2990;2598;2232;1750;1509;1171;944;570;392;319;4403;4677;4991;4964;4397;3985;3436;3023;2466;2082;1632;1418;1063;769;526;333;320
52011;Pirineus;1991;34547;35464;37467;35250;32382;29455;25105;20907;16851;13648;10908;8975;7053;5447;3293;2273;1662;17663;18070;19120;17582;15997;14361;12325;10022;8417;6803;5502;4301;3416;2688;1638;1082;715;16884;17394;18347;17668;16385;15094;12780;10885;8434;6845;5406;4674;3637;2759;1655;1191;947
52012;Rio Vermelho;1991;20013;21989;22962;20898;18012;16094;13248;11566;9182;7660;6302;5221;4020;2946;1877;1276;1032;10102;11219;11814;10762;9063;8161;6779;5928;4831;4006;3350;2703;2142;1607;1000;679;511;9911;10770;11148;10136;8949;7933;6469;5638;4351;3654;2952;2518;1878;1339;877;597;521
52013;São Patrício I;1991;18909;20069;21148;20283;18045;15644;13033;10863;8764;7151;5864;4622;3575;2724;1707;1123;981;9627;10288;10964;10255;9366;8124;6694;5494;4674;3642;3106;2417;1873;1461;912;586;464;9282;9781;10184;10028;8679;7520;6339;5369;4090;3509;2758;2205;1702;1263;795;537;517
52014;Serra da Mesa;1991;13309;14169;14782;12897;10832;9463;7996;6637;5336;4435;3643;2931;2375;1616;1036;653;555;6785;7189;7442;6553;5497;4832;4015;3392;2849;2308;1989;1536;1306;912;573;343;261;6524;6980;7340;6344;5335;4631;3981;3245;2487;2127;1654;1395;1069;704;463;310;294
52015;Sudoeste I;1991;26630;27746;27584;25999;24190;22175;19023;16071;13299;10607;8614;6747;5404;3857;2517;1707;1377;13457;14115;13812;13091;12089;10820;9355;8148;7064;5711;4717;3645;2794;2116;1333;891;721;13173;13631;13772;12908;12101;11355;9668;7923;6235;4896;3897;3102;2610;1741;1184;816;656
52016;Sudoeste II;1991;15967;16578;16247;15205;13753;12558;10617;9168;7433;6100;4904;3959;3086;2359;1610;1092;982;8072;8479;8184;7703;7097;6262;5552;4668;3908;3203;2598;2040;1574;1274;882;590;550;7895;8099;8063;7502;6656;6296;5065;4500;3525;2897;2306;1919;1512;1085;728;502;432
52017;Sul;1991;19401;20004;21160;20476;18725;17522;14821;13045;11063;9060;7652;6205;4939;3600;2343;1469;1308;9971;10314;10789;10163;9326;8595;7166;6471;5725;4710;4024;3198;2551;1820;1215;740;593;9430;9690;10371;10313;9399;8927;7655;6574;5338;4350;3628;3007;2388;1780;1128;729;715
52018;São Patrício II;1991;11987;13128;13697;12273;10648;9290;7542;6535;5325;4482;3714;2975;2485;1696;1170;775;616;6121;6703;6934;6335;5384;4690;3788;3267;2758;2317;1962;1506;1315;896;622;425;301;5866;6425;6763;5938;5264;4600;3754;3268;2567;2165;1752;1469;1170;800;548;350;315
53001;Distrito Federal;1991;174832;183421;184199;173738;179545;162734;129216;110199;87756;64592;51087;35569;25334;16914;10066;6660;5232;88496;92955;91055;80098;85046;76198;59789;50953;41619;30725;25734;17301;12043;7748;4257;2615;1918;86336;90466;93144;93640;94499;86536;69427;59246;46137;33867;25353;18268;13291;9166;5809;4045;3314
55;Brasil;1991;16521114;17420159;17047159;15017472;13564878;12638078;11063493;9463763;7834714;6124688;5165128;4242124;3636858;2776060;1889918;1290218;1129651;8379650;8836268;8585508;7460490;6712435;6174959;5406785;4597824;3860918;2994785;2526581;2017494;1715601;1308343;872424;575738;459319;8141464;8583891;8461651;7556982;6852443;6463119;5656708;4865939;3973796;3129903;2638547;2224630;1921257;1467717;1017494;714480;670332
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
